Time,Source,Condition,Action,Level,Description,Value,Units,Operator
10-Oct-25  09:24:52 RP,T026: seenut,st  :,,Demand,ed : Page,1,,
seenutst,,,,,,,,
Category: All Act,ivity,,,,,,,
Event location: O,n-Line,,,,,,,
Asset: *,,,,,,,,
Source: *,,,,,,,,
Description:,,,,,,,,
Operator:,,,,,,,,
Period: 09-Oct-25,08:24:52,to  10-Oct-25  09:,24:52,,,,,
Event file  1: 19,-Sep-25  06:,20:07  to  10-Oct-,25  09:,24:51,,,,
Time,Source,Condition,Action,Level,Description,Value,Units,Operator
10/9/2025 23:25:33.520,270TT4741,HART Comm~,OK,J 00,CM401 BEARIN,G TEMP             OFF,,
10/9/2025 23:25:38.901,475HAE4865,A_SOE  ALARM,,J 00,FT F&G PLANT,WIDE RESET        ON,,
10/9/2025 23:25:42.427,260MHS4423,ChOfSt,,J 00,PU401A S OIL,HTR HE02          STOPPE,D,
10/9/2025 23:25:48.713,250PX4021A,MntSn,OK,H 00,AO:250FIM_14,9_L2,,
10/9/2025 23:25:49.713,250PV4021A,MntSn,OK,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 23:26:45.126,260MHS4406,ChOfSt,,J 00,PU401B S OIL,CLR AX02          RUNNIN,G,
10/9/2025 23:26:50.713,250PV4021A,MntSn,,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 23:26:50.713,250PX4021A,MntSn,,H 00,AO:250FIM_14,9_L2,,
10/9/2025 23:26:58.909,250MHS4407,ChOfSt,,J 00,PU-404B S/OI,L CLR AX-01        STOPPE,D,
10/9/2025 23:27:21.945,250FIT4005,Loop Curr~,OK,J 00,,OFF,,
10/9/2025 23:27:38.520,480MHS4423,ChOfSt,,J 00,480PU401A SE,AL SYS HTR         RUNNIN,G,
10/9/2025 23:27:52.945,250FIT4005,Loop Curr~,,J 00,,ON,,
10/9/2025 23:28:00.001,seenutst,PERIODIC,,J 00,Report Perio,dic Request        26,,Froth Ope~
10/9/2025 23:28:15.511,480MHS4427,ChOfSt,,J 00,480PU403A SE,AL SYS HTR         STOPPE,D,
10/9/2025 23:28:54.353,270MHS4312,ChOfSt,,J 00,PU406B WW PM,P ST/SP            RUNNIN,G,
10/9/2025 23:28:57.314,270LI4353,PVLOW,OK,H 00,SU401 SUMP L,VL                 14.005,9    %,
10/9/2025 23:29:26.617,480MHS4431,ChOfSt,,J 00,480PU404 SEA,L SYS HTR          STOPPE,D,
10/9/2025 23:30:46.459,480MHS4412,ChOfSt,,J 00,480PU403B SE,AL OIL COOLER      STOPPE,D,
10/9/2025 23:31:34.713,250PX4021A,MntSn,OK,H 00,AO:250FIM_14,9_L2,,
10/9/2025 23:31:35.713,250PV4021A,MntSn,OK,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 23:31:39.921,250MHS4487,ChOfSt,,J 00,PU-420A L/OI,L HTR HE-01        RUNNIN,G,
10/9/2025 23:31:45.374,260MHS4409,ChOfSt,,J 00,PU401C S OIL,CLR AX02          RUNNIN,G,
10/9/2025 23:31:50.412,270MHS4754,ChOfSt,,J 00,CM401 SEAL O,IL HTR HE01        STOPPE,D,
10/9/2025 23:32:18.713,250PX4021A,MntSn,,H 00,AO:250FIM_14,9_L2,,
10/9/2025 23:32:19.713,250PV4021A,MntSn,,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 23:32:49.496,250PIT4478,HART DIAG~,OK,J 00,LCD Update E,rror               OFF,,
10/9/2025 23:33:05.495,250PIT4478,HART DIAG~,,J 00,LCD Update E,rror               ON,,
10/9/2025 23:33:15.506,250MHS4474,ChOfSt,,J 00,PU-402B L/OI,L CLR AX-01        RUNNIN,G,
10/9/2025 23:33:28.122,260MHS4406,ChOfSt,,J 00,PU401B S OIL,CLR AX02          STOPPE,D,
10-Oct-25  09:24:52 RP,T026: seenut,st  :,,Demand,ed : Page   8,0,,
Time,Source,Condition,Action,Level,Description,Value,Units,Operator
10/9/2025 23:34:56.472,260MHS4425,ChOfSt,,J 00,PU401B S OIL,HTR HE02          RUNNIN,G,
10/9/2025 23:35:04.506,250MHS4474,ChOfSt,,J 00,PU-402B L/OI,L CLR AX-01        STOPPE,D,
10/9/2025 23:35:13.496,250PIT4478,HART DIAG~,OK,J 00,LCD Update E,rror               OFF,,
10/9/2025 23:35:31.005,250MHS4482,ChOfSt,,J 00,PU-403B L/OI,L CLR AX-01        RUNNIN,G,
10/9/2025 23:35:35.901,250PU001CR,N      ALARM,OK,J 00,1ST STG FEED,& RECYCLE PUMP    STOPPE,D,
10/9/2025 23:36:06.773,250FAH4001,OFFNRM,OK,H 00,STEAM/FROTH,FLOW RATIO ALARM   NORMAL,,
10/9/2025 23:36:17.495,250PIT4478,HART DIAG~,,J 00,LCD Update E,rror               ON,,
10/9/2025 23:36:46.512,270TT4740,HART Comm~,,J 00,CM401 BEARIN,G TEMP             ON,,
10/9/2025 23:36:49.494,250PIT4478,HART DIAG~,OK,J 00,LCD Update E,rror               OFF,,
10/9/2025 23:37:25.513,270TT4740,HART Comm~,OK,J 00,CM401 BEARIN,G TEMP             OFF,,
10/9/2025 23:37:59.370,260MHS4409,ChOfSt,,J 00,PU401C S OIL,CLR AX02          STOPPE,D,
10/9/2025 23:38:04.773,250FAH4001,OFFNRM,,H 00,STEAM/FROTH,FLOW RATIO ALARM   ALARM,,
10/9/2025 23:38:16.876,270MHS4407,ChOfSt,,J 00,PU401B SEAL,OIL CLR AX01       RUNNIN,G,
10/9/2025 23:38:20.401,250FAH4001,OFFNRM,ACK,NONE,STEAM/FROTH,FLOW RATIO ALARM,,Froth Ope~
10/9/2025 23:38:25.494,250PIT4478,HART DIAG~,,J 00,LCD Update E,rror               ON,,
10/9/2025 23:38:31.901,STATION 7,DISPLAY C~,,,270l3005.htm,1.219,sec,J301 Thin~
10/9/2025 23:38:41.301,STATION 7,DISPLAY C~,,,250l4029.htm,0.657,sec,J301 Thin~
10/9/2025 23:38:48.101,STATION 7,DISPLAY C~,,,250l3007.htm,1.093,sec,J301 Thin~
10/9/2025 23:38:50.801,STATION 7,DISPLAY C~,,,250l4030.htm,0.609,sec,J301 Thin~
10/9/2025 23:39:04.512,270TT4741,HART Comm~,,J 00,CM401 BEARIN,G TEMP             ON,,
10/9/2025 23:39:09.804,250MHS4479,ChOfSt,,J 00,PU-403A L/OI,L HTR HE-01        RUNNIN,G,
10/9/2025 23:39:15.520,260MHS4427,ChOfSt,,J 00,PU401C S OIL,HTR HE02          RUNNIN,G,
10/9/2025 23:39:16.713,250PX4021A,MntSn,OK,H 00,AO:250FIM_14,9_L2,,
10/9/2025 23:39:17.713,250PV4021A,MntSn,OK,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 23:39:20.001,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlpida_f,p.htm              3485.5,sec,Grant Mcc~
10/9/2025 23:39:23.801,CONSOLE ST,ATION~ DISPLAY C~,,,250l3007.htm,0.641,sec,Grant Mcc~
10/9/2025 23:39:26.501,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlpida_f,p.htm              3.297,sec,Grant Mcc~
10/9/2025 23:39:32.201,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlautoma,na_fp.htm          8.985,sec,Grant Mcc~
10/9/2025 23:39:37.801,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,2,%,Grant Mcc~
10/9/2025 23:39:43.001,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,4,%,Grant Mcc~
10/9/2025 23:39:44.512,270TT4741,HART Comm~,OK,J 00,CM401 BEARIN,G TEMP             OFF,,
10/9/2025 23:39:44.701,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,4.5,%,Grant Mcc~
10/9/2025 23:39:45.401,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,5,%,Grant Mcc~
10/9/2025 23:39:45.901,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,5.5,%,Grant Mcc~
10/9/2025 23:39:46.301,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,6,%,Grant Mcc~
10/9/2025 23:39:52.501,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlautoma,na_fp.htm          29.36,sec,Grant Mcc~
10/9/2025 23:39:59.501,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,6.5,%,Grant Mcc~
10/9/2025 23:40:00.301,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,7,%,Grant Mcc~
10/9/2025 23:40:04.713,250PV4021A,MntSn,,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 23:40:05.713,250PX4021A,MntSn,,H 00,AO:250FIM_14,9_L2,,
10/9/2025 23:40:12.701,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,7.5,%,Grant Mcc~
10/9/2025 23:40:13.201,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,8,%,Grant Mcc~
10/9/2025 23:40:13.501,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,8.5,%,Grant Mcc~
10/9/2025 23:40:13.901,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,9,%,Grant Mcc~
10/9/2025 23:40:33.493,250PIT4478,HART DIAG~,OK,J 00,LCD Update E,rror               OFF,,
10/9/2025 23:40:36.249,250MHS4431,ChOfSt,,J 00,PU-407B S/OI,L CLR AX-02        RUNNIN,G,
10/9/2025 23:40:37.713,250PX4021A,MntSn,OK,H 00,AO:250FIM_14,9_L2,,
10/9/2025 23:40:38.713,250PV4021A,MntSn,OK,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 23:40:55.469,260MHS4425,ChOfSt,,J 00,PU401B S OIL,HTR HE02          STOPPE,D,
10/9/2025 23:41:03.501,STATION 7,DISPLAY C~,,,sysdtldaca_f,p.htm              133.23,4    sec,J301 Thin~
10/9/2025 23:41:05.713,250PX4021A,MntSn,,H 00,AO:250FIM_14,9_L2,,
10/9/2025 23:41:06.713,250PV4021A,MntSn,,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 23:41:13.901,250PU001CR,N      ALARM,,J 00,1ST STG FEED,& RECYCLE PUMP    RUNNIN,G,
10/9/2025 23:41:18.004,250MHS4482,ChOfSt,,J 00,PU-403B L/OI,L CLR AX-01        STOPPE,D,
10/9/2025 23:41:42.772,250FAH4001,OFFNRM,OK,H 00,STEAM/FROTH,FLOW RATIO ALARM   NORMAL,,
10/9/2025 23:41:53.901,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlautoma,na_fp.htm          150.75,sec,Grant Mcc~
10-Oct-25  09:24:52 RP,T026: seenut,st  :,,Demand,ed : Page   8,1,,
Time,Source,Condition,Action,Level,Description,Value,Units,Operator
10/9/2025 23:42:03.905,250MHS4407,ChOfSt,,J 00,PU-404B S/OI,L CLR AX-01        RUNNIN,G,
10/9/2025 23:42:09.201,STATION 7,DISPLAY C~,,,270l3013.htm,1.125,sec,J301 Thin~
10/9/2025 23:42:19.345,270MHS4312,ChOfSt,,J 00,PU406B WW PM,P ST/SP            STOPPE,D,
10/9/2025 23:42:20.401,STATION 7,DISPLAY C~,,,sysdtlpida_a,off_fp.htm         12.328,sec,J301 Thin~
10/9/2025 23:42:22.301,CONSOLE ST,ATION~ DISPLAY C~,,,270l3013.htm,0.609,sec,Grant Mcc~
10/9/2025 23:42:24.601,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlpida_a,off_fp.htm         2.922,sec,Grant Mcc~
10/9/2025 23:42:29.501,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlpida_a,off_fp.htm         7.843,sec,Grant Mcc~
10/9/2025 23:42:36.701,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlpida_a,off_fp.htm         15.078,sec,Grant Mcc~
10/9/2025 23:42:39.501,270FIC4023,CHANGE,,NONE,pida.mode,MAN,,Grant Mcc~
10/9/2025 23:42:44.001,270FIC4023,CHANGE,,NONE,pida.op,100,%,Grant Mcc~
10/9/2025 23:43:34.868,560MHS4425,ChOfSt,,J 00,PU401B SEAL,OIL HEATER         RUNNIN,G,
10/9/2025 23:43:57.301,CONSOLE ST,ATION~ DISPLAY C~,,,250l3038.htm,0.391,sec,Grant Mcc~
10/9/2025 23:43:59.401,STATION 7,DISPLAY C~,,,250l3038.htm,0.86,sec,J301 Thin~
10/9/2025 23:44:05.101,CONSOLE ST,ATION~ DISPLAY C~,,,250l3007.htm,0.718,sec,Grant Mcc~
10/9/2025 23:44:05.518,260MHS4427,ChOfSt,,J 00,PU401C S OIL,HTR HE02          STOPPE,D,
10/9/2025 23:44:13.701,CONSOLE ST,ATION~ DISPLAY C~,,,250l3007.htm,0.64,sec,Grant Mcc~
10/9/2025 23:44:17.001,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlautoma,na_fp.htm          3.968,sec,Grant Mcc~
10/9/2025 23:44:24.901,STATION 7,DISPLAY C~,,,270l3005.htm,1.235,sec,J301 Thin~
10/9/2025 23:44:33.201,CONSOLE ST,ATION~ DISPLAY C~,,,270l3005.htm,0.781,sec,Grant Mcc~
10/9/2025 23:44:35.614,260MHS4429,ChOfSt,,J 00,PU402A S OIL,HTR HE01          STOPPE,D,
10/9/2025 23:44:37.801,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlpida_f,p.htm              5.375,sec,Grant Mcc~
10/9/2025 23:44:40.201,270FIC4161,CHANGE,,NONE,pida.op,0,%,Grant Mcc~
10/9/2025 23:44:43.801,CONSOLE ST,ATION~ DISPLAY C~,,,250l3007.htm,0.656,sec,Grant Mcc~
10/9/2025 23:44:47.701,CONSOLE ST,ATION~ DISPLAY C~,,,250l4030.htm,0.36,sec,Grant Mcc~
10/9/2025 23:44:50.701,250XHS4628,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Grant Mcc~
10/9/2025 23:44:50.701,250XHS4628,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Grant Mcc~
10/9/2025 23:44:50.701,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlvalve_,1_jun20_fp.htm     3.172,sec,Grant Mcc~
10/9/2025 23:44:51.701,250XHS4628,CHANGE,,NONE,devctla.gop,S1,,Grant Mcc~
10/9/2025 23:44:54.199,250XHS4628,ChOfSt,,J 00,TH-402 HPW C,ONE FLUSH          Inbet,,
10/9/2025 23:44:56.198,250XHS4628,ChOfSt,,J 00,TH-402 HPW C,ONE FLUSH          OPEN,,
10/9/2025 23:45:01.901,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlautoma,na_fp.htm          14.531,sec,Grant Mcc~
10/9/2025 23:45:09.001,STATION 7,DISPLAY C~,,,250l3011.htm,1.5,sec,J301 Thin~
10/9/2025 23:45:13.501,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,0,%,Grant Mcc~
10/9/2025 23:45:16.001,STATION 7,DISPLAY C~,,,250l3007.htm,1.125,sec,J301 Thin~
10/9/2025 23:45:43.801,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlautoma,na_fp.htm          56.422,sec,Grant Mcc~
10/9/2025 23:45:47.501,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlpida_f,p.htm              60.172,sec,Grant Mcc~
10/9/2025 23:45:47.503,250MHS4474,ChOfSt,,J 00,PU-402B L/OI,L CLR AX-01        RUNNIN,G,
10/9/2025 23:45:51.701,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlautoma,na_fp.htm          64.375,sec,Grant Mcc~
10/9/2025 23:46:05.858,480MHS4455,ChOfSt,,J 00,480PU404 Lub,Oil SKID HTR       RUNNIN,G,
10/9/2025 23:46:32.713,250PX4021A,MntSn,OK,H 00,AO:250FIM_14,9_L2,,
10/9/2025 23:46:33.248,250MHS4431,ChOfSt,,J 00,PU-407B S/OI,L CLR AX-02        STOPPE,D,
10/9/2025 23:46:33.713,250PV4021A,MntSn,OK,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 23:46:36.574,260MHS4439,ChOfSt,,J 00,PU-404 S OIL,HTR HE01          STOPPE,D,
10/9/2025 23:46:56.201,CONSOLE ST,ATION~ DISPLAY C~,,,270l2001.htm,0.844,sec,Grant Mcc~
10/9/2025 23:46:59.875,270MHS4407,ChOfSt,,J 00,PU401B SEAL,OIL CLR AX01       STOPPE,D,
10/9/2025 23:47:00.730,250PV4021A,MntSn,,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 23:47:00.730,250PX4021A,MntSn,,H 00,AO:250FIM_14,9_L2,,
10/9/2025 23:47:01.501,CONSOLE ST,ATION~ DISPLAY C~,,,270l3011.htm,0.453,sec,Grant Mcc~
10/9/2025 23:47:04.601,270MHS4145,CHANGE,,NONE,devctla.mode,attr               PROGRA,M,Grant Mcc~
10/9/2025 23:47:04.700,270MHS4145,CHANGE,,NONE,devctla.mode,attr               PROGRA,M,Grant Mcc~
10/9/2025 23:47:04.700,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlmtr_vf,d_1_jun20_fp.htm   3.547,sec,Grant Mcc~
10/9/2025 23:47:06.932,250FIT4005,HART Comm~,,J 00,,ON,,
10/9/2025 23:47:07.401,270MHS4145,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Grant Mcc~
10/9/2025 23:47:08.501,270MHS4145,CHANGE,,NONE,devctla.gop,S1,,Grant Mcc~
10/9/2025 23:47:09.658,270MHS4145,ChOfSt,,J 00,270-PU-415B,TSRU DEFOAMER INJ~ RUNNIN,G,
10/9/2025 23:47:10.001,STATION 7,DISPLAY C~,,,270l3013.htm,0.985,sec,J301 Thin~
10-Oct-25  09:24:52 RP,T026: seenut,st  :,,Demand,ed : Page   8,2,,
Time,Source,Condition,Action,Level,Description,Value,Units,Operator
10/9/2025 23:47:17.249,250MHS4782,ChOfSt,,J 00,PU-411B S/OI,L HTR HE-02        RUNNIN,G,
10/9/2025 23:47:18.301,CONSOLE ST,ATION~ DISPLAY C~,,,270l3005.htm,0.781,sec,Grant Mcc~
10/9/2025 23:47:21.301,STATION 7,DISPLAY C~,,,270l3014.htm,1.375,sec,J301 Thin~
10/9/2025 23:47:35.174,270MHS4404,ChOfSt,,J 00,PU401A SEAL,OIL HTR HE01       RUNNIN,G,
10/9/2025 23:47:38.932,250FIT4005,HART Comm~,OK,J 00,,OFF,,
10/9/2025 23:47:46.772,250FAH4001,OFFNRM,,H 00,STEAM/FROTH,FLOW RATIO ALARM   ALARM,,
10/9/2025 23:47:55.501,250FAH4001,OFFNRM,ACK,NONE,STEAM/FROTH,FLOW RATIO ALARM,,Froth Ope~
10/9/2025 23:47:55.504,250MHS4474,ChOfSt,,J 00,PU-402B L/OI,L CLR AX-01        STOPPE,D,
10/9/2025 23:47:59.502,480MHS4427,ChOfSt,,J 00,480PU403A SE,AL SYS HTR         RUNNIN,G,
10/9/2025 23:48:27.401,STATION 7,DISPLAY C~,,,270l3013.htm,1.125,sec,J301 Thin~
10/9/2025 23:48:29.301,CONSOLE ST,ATION~ DISPLAY C~,,,270l3014.htm,0.828,sec,Grant Mcc~
10/9/2025 23:48:38.501,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlpida_f,p.htm              10.047,sec,Grant Mcc~
10/9/2025 23:48:43.401,CONSOLE ST,ATION~ DISPLAY C~,,,270l3012.htm,0.578,sec,Grant Mcc~
10/9/2025 23:48:52.201,CONSOLE ST,ATION~ DISPLAY C~,,,270l3012.htm,0.469,sec,Grant Mcc~
10/9/2025 23:48:57.901,STATION 7,DISPLAY C~,,,270l3005.htm,1.406,sec,J301 Thin~
10/9/2025 23:49:03.601,CONSOLE ST,ATION~ DISPLAY C~,,,270l3005.htm,0.813,sec,Grant Mcc~
10/9/2025 23:49:04.801,STATION 7,DISPLAY C~,,,270l3014.htm,1.312,sec,J301 Thin~
10/9/2025 23:49:05.493,250PIT4478,HART DIAG~,,J 00,LCD Update E,rror               ON,,
10/9/2025 23:49:18.815,560MHS4423,ChOfSt,,J 00,PU401A SEAL,OIL HEATER         STOPPE,D,
10/9/2025 23:49:22.201,CONSOLE ST,ATION~ DISPLAY C~,,,270l3013.htm,0.672,sec,Grant Mcc~
10/9/2025 23:49:28.201,CONSOLE ST,ATION~ DISPLAY C~,,,270l3005.htm,0.953,sec,Grant Mcc~
10/9/2025 23:49:32.001,STATION 7,DISPLAY C~,,,270l3013.htm,1.203,sec,J301 Thin~
10/9/2025 23:49:38.713,250PX4021A,MntSn,OK,H 00,AO:250FIM_14,9_L2,,
10/9/2025 23:49:39.713,250PV4021A,MntSn,OK,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 23:49:40.101,CONSOLE ST,ATION~ DISPLAY C~,,,270l2001.htm,0.906,sec,Grant Mcc~
10/9/2025 23:49:44.201,STATION 7,DISPLAY C~,,,270l3011.htm,0.765,sec,J301 Thin~
10/9/2025 23:49:44.701,CONSOLE ST,ATION~ DISPLAY C~,,,270l3011.htm,0.438,sec,Grant Mcc~
10/9/2025 23:49:50.501,STATION 7,DISPLAY C~,,,270l3005.htm,1.25,sec,J301 Thin~
10/9/2025 23:49:56.501,CONSOLE ST,ATION~ DISPLAY C~,,,270l3005.htm,0.735,sec,Grant Mcc~
10/9/2025 23:50:02.701,CONSOLE ST,ATION~ DISPLAY C~,,,270l3005.htm,0.86,sec,Grant Mcc~
10/9/2025 23:50:09.773,250FAH4001,OFFNRM,OK,H 00,STEAM/FROTH,FLOW RATIO ALARM   NORMAL,,
10/9/2025 23:50:11.992,270MHS4416,ChOfSt,,J 00,PU405B SEAL,OIL HTR HE01       RUNNIN,G,
10/9/2025 23:50:12.713,250PX4021A,MntSn,,H 00,AO:250FIM_14,9_L2,,
10/9/2025 23:50:13.713,250PV4021A,MntSn,,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 23:50:19.605,480MHS4431,ChOfSt,,J 00,480PU404 SEA,L SYS HTR          RUNNIN,G,
10/9/2025 23:50:21.701,CONSOLE ST,ATION~ DISPLAY C~,,,270l3013.htm,0.657,sec,Grant Mcc~
10/9/2025 23:50:24.001,CONSOLE ST,ATION~ DISPLAY C~,,,270l4003.htm,0.5,sec,Grant Mcc~
10/9/2025 23:50:34.509,270TT4741,HART Comm~,,J 00,CM401 BEARIN,G TEMP             ON,,
10/9/2025 23:50:57.493,250PIT4478,HART DIAG~,OK,J 00,LCD Update E,rror               OFF,,
10/9/2025 23:51:15.509,270TT4741,HART Comm~,OK,J 00,CM401 BEARIN,G TEMP             OFF,,
10/9/2025 23:51:29.509,270TT4741,HART Comm~,,J 00,CM401 BEARIN,G TEMP             ON,,
10/9/2025 23:51:55.801,CONSOLE ST,ATION~ DISPLAY C~,,,270l4003.htm,0.563,sec,Grant Mcc~
10/9/2025 23:52:05.204,250MHS4411,ChOfSt,,J 00,PU-405A S/OI,L CLR AX-02        RUNNIN,G,
10/9/2025 23:52:07.701,CONSOLE ST,ATION~ DISPLAY C~,,,270l2001.htm,0.844,sec,Grant Mcc~
10/9/2025 23:52:10.510,270TT4741,HART Comm~,OK,J 00,CM401 BEARIN,G TEMP             OFF,,
10/9/2025 23:52:24.510,270TT4741,HART Comm~,,J 00,CM401 BEARIN,G TEMP             ON,,
10/9/2025 23:52:57.201,STATION 7,DISPLAY C~,,,270l3011.htm,0.86,sec,J301 Thin~
10/9/2025 23:53:02.101,STATION 7,DISPLAY C~,,,270l3005.htm,1.375,sec,J301 Thin~
10/9/2025 23:53:05.509,270TT4741,HART Comm~,OK,J 00,CM401 BEARIN,G TEMP             OFF,,
10/9/2025 23:53:06.452,480MHS4412,ChOfSt,,J 00,480PU403B SE,AL OIL COOLER      RUNNIN,G,
10/9/2025 23:53:08.748,250MHS4439,ChOfSt,,J 00,PU-408B S/OI,L CLR AX-02        RUNNIN,G,
10/9/2025 23:53:09.301,270MHS4052,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Grant Mcc~
10/9/2025 23:53:09.401,270MHS4052,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Grant Mcc~
10/9/2025 23:53:09.401,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlmtr_vf,d_1_stsdev_jun20_~ 62.407,sec,Grant Mcc~
10/9/2025 23:53:15.101,CONSOLE ST,ATION~ DISPLAY C~,,,270l4018.htm,0.5,sec,Grant Mcc~
10/9/2025 23:53:47.904,250MHS4407,ChOfSt,,J 00,PU-404B S/OI,L CLR AX-01        STOPPE,D,
10-Oct-25  09:24:52 RP,T026: seenut,st  :,,Demand,ed : Page   8,3,,
Time,Source,Condition,Action,Level,Description,Value,Units,Operator
10/9/2025 23:53:48.301,CONSOLE ST,ATION~ DISPLAY C~,,,htft_timers2,.htm               0.485,sec,Grant Mcc~
10/9/2025 23:53:52.501,CONSOLE ST,ATION~ DISPLAY C~,,,htft_timers3,.htm               0.625,sec,Grant Mcc~
10/9/2025 23:53:56.601,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtltotali,zera_4_fp.htm      4.703,sec,Grant Mcc~
10/9/2025 23:54:04.000,CONSOLE ST,ATION~ DISPLAY C~,,,270l3005.htm,0.797,sec,Grant Mcc~
10/9/2025 23:54:16.301,CONSOLE ST,ATION~ DISPLAY C~,,,270l3011.htm,0.422,sec,Grant Mcc~
10/9/2025 23:54:21.366,260MHS4409,ChOfSt,,J 00,PU401C S OIL,CLR AX02          RUNNIN,G,
10/9/2025 23:54:39.297,250MHS4423,ChOfSt,,J 00,PU-406B S/OI,L CLR AX-01        RUNNIN,G,
10/9/2025 23:55:23.601,CONSOLE ST,ATION~ DISPLAY C~,,,270l3012.htm,0.454,sec,Grant Mcc~
10/9/2025 23:55:39.801,CONSOLE ST,ATION~ DISPLAY C~,,,270l3013.htm,0.609,sec,Grant Mcc~
10/9/2025 23:55:52.401,STATION 7,DISPLAY C~,,,250l3038.htm,0.625,sec,J301 Thin~
10/9/2025 23:56:03.945,250MHS4778,ChOfSt,,J 00,PU-411A S/OI,L HTR HE-02        RUNNIN,G,
10/9/2025 23:56:08.601,STATION 7,DISPLAY C~,,,270l3013.htm,0.969,sec,J301 Thin~
10/9/2025 23:56:13.201,CONSOLE ST,ATION~ DISPLAY C~,,,250l3038.htm,0.531,sec,Grant Mcc~
10/9/2025 23:56:14.508,270TT4740,HART Comm~,,J 00,CM401 BEARIN,G TEMP             ON,,
10/9/2025 23:56:17.701,STATION 7,DISPLAY C~,,,sysdtlpida_a,off_fp.htm         10.094,sec,J301 Thin~
10/9/2025 23:56:18.001,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtldaca_f,p.htm              5.39,sec,Grant Mcc~
10/9/2025 23:56:23.601,CONSOLE ST,ATION~ DISPLAY C~,,,250l3006.htm,0.765,sec,Grant Mcc~
10/9/2025 23:56:26.504,480MHS4423,ChOfSt,,J 00,480PU401A SE,AL SYS HTR         STOPPE,D,
10/9/2025 23:56:27.700,CONSOLE ST,ATION~ DISPLAY C~,,,250l3001.htm,0.781,sec,Grant Mcc~
10/9/2025 23:56:30.401,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlpida_f,p.htm              3.547,sec,Grant Mcc~
10/9/2025 23:56:33.401,250TIC4001,CHANGE,,NONE,PIDA.SP,80,ºC,Grant Mcc~
10/9/2025 23:56:34.001,250TIC4001,CHANGE,,NONE,PIDA.SP,81,ºC,Grant Mcc~
10/9/2025 23:56:38.601,STATION 7,DISPLAY C~,,,270l3005.htm,1.297,sec,J301 Thin~
10/9/2025 23:56:41.713,250PX4021A,MntSn,OK,H 00,AO:250FIM_14,9_L2,,
10/9/2025 23:56:41.901,250TIC4001,CHANGE,,NONE,PIDA.SP,80,ºC,Grant Mcc~
10/9/2025 23:56:42.730,250PV4021A,MntSn,OK,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 23:56:45.901,CONSOLE ST,ATION~ DISPLAY C~,,,270l2001.htm,0.656,sec,Grant Mcc~
